artist_id,artist_name,url
mn0000927627,Mose Allison,https://www.allmusic.com/artist/mose-allison-mn0000927627
mn0000127044,Count Basie,https://www.allmusic.com/artist/count-basie-mn0000127044
mn0002784146,Harry Edison,https://www.allmusic.com/artist/harry-edison-mn0002784146
mn0000665176,Harold Adamson,https://www.allmusic.com/artist/harold-adamson-mn0000665176
mn0000011535,Burton Lane,https://www.allmusic.com/artist/burton-lane-mn0000011535
mn0001238917,Audre Mae,https://www.allmusic.com/artist/audre-mae-mn0001238917
mn0000558924,Harry Pyle,https://www.allmusic.com/artist/harry-pyle-mn0000558924
mn0000092393,J. Russel Robinson,https://www.allmusic.com/artist/j-russel-robinson-mn0000092393
mn0002155763,Arthur Terker,https://www.allmusic.com/artist/arthur-terker-mn0002155763
mn0000103748,Irving Berlin,https://www.allmusic.com/artist/irving-berlin-mn0000103748
mn0000120323,Duke Ellington,https://www.allmusic.com/artist/duke-ellington-mn0000120323
mn0000181611,Don George,https://www.allmusic.com/artist/don-george-mn0000181611
mn0001987285,Jerry Herst,https://www.allmusic.com/artist/jerry-herst-mn0001987285
mn0000124534,Jack Sharpe,https://www.allmusic.com/artist/jack-sharpe-mn0000124534
mn0000067671,Gene DePaul,https://www.allmusic.com/artist/gene-depaul-mn0000067671
mn0000347789,Richard M. Jones,https://www.allmusic.com/artist/richard-m-jones-mn0000347789
mn0000190492,Don Raye,https://www.allmusic.com/artist/don-raye-mn0000190492
mn0001762649,Don Barksdale,https://www.allmusic.com/artist/don-barksdale-mn0001762649
mn0002412948,Sam Willis,https://www.allmusic.com/artist/sam-willis-mn0002412948
mn0000402691,McKinley Morganfield,https://www.allmusic.com/artist/mckinley-morganfield-mn0000402691
mn0000309328,Percy Mayfield,https://www.allmusic.com/artist/percy-mayfield-mn0000309328
mn0000537082,Buddy Johnson,https://www.allmusic.com/artist/buddy-johnson-mn0000537082
mn0000251547,Johnny Fuller,https://www.allmusic.com/artist/johnny-fuller-mn0000251547
mn0000238351,Robert Geddins,https://www.allmusic.com/artist/robert-geddins-mn0000238351
mn0003338527,David Rosenbaum,https://www.allmusic.com/artist/david-rosenbaum-mn0003338527
mn0000959770,Willie Dixon,https://www.allmusic.com/artist/willie-dixon-mn0000959770
mn0000109607,Cole Porter,https://www.allmusic.com/artist/cole-porter-mn0000109607
mn0000060679,Big Joe Williams,https://www.allmusic.com/artist/big-joe-williams-mn0000060679
mn0000148925,James Lane,https://www.allmusic.com/artist/james-lane-mn0000148925
mn0000778332,Jimmie Davis,https://www.allmusic.com/artist/jimmie-davis-mn0000778332
mn0000206068,Charles Mitchell,https://www.allmusic.com/artist/charles-mitchell-mn0000206068
mn0000060306,Harold Arlen,https://www.allmusic.com/artist/harold-arlen-mn0000060306
mn0000244406,Johnny Mercer,https://www.allmusic.com/artist/johnny-mercer-mn0000244406
mn0000030944,Sidney Russell,https://www.allmusic.com/artist/sidney-russell-mn0000030944
mn0000846279,Jim Beck,https://www.allmusic.com/artist/jim-beck-mn0000846279
mn0000190946,Lefty Frizzell,https://www.allmusic.com/artist/lefty-frizzell-mn0000190946
mn0000549797,Hank Williams,https://www.allmusic.com/artist/hank-williams-mn0000549797
mn0000101087,Jack Lawrence,https://www.allmusic.com/artist/jack-lawrence-mn0000101087
mn0000274615,Peter Tinturin,https://www.allmusic.com/artist/peter-tinturin-mn0000274615
mn0000860252,Nadine Robinson,https://www.allmusic.com/artist/nadine-robinson-mn0000860252
mn0001758023,Arnold Stanford,https://www.allmusic.com/artist/arnold-stanford-mn0001758023
mn0000682487,Dave Franklin,https://www.allmusic.com/artist/dave-franklin-mn0000682487
mn0000150922,Cliff Friend,https://www.allmusic.com/artist/cliff-friend-mn0000150922
mn0003433529,Rod Creagh,https://www.allmusic.com/artist/rod-creagh-mn0003433529
mn0000186944,Mack David,https://www.allmusic.com/artist/mack-david-mn0000186944
mn0000254527,Pee Wee King,https://www.allmusic.com/artist/pee-wee-king-mn0000254527
mn0000384334,Redd Stewart,https://www.allmusic.com/artist/redd-stewart-mn0000384334
mn0000238495,John Mayall,https://www.allmusic.com/artist/john-mayall-mn0000238495
mn0000611102,Albert Collins,https://www.allmusic.com/artist/albert-collins-mn0000611102
mn0000354769,Jimmy Forrest,https://www.allmusic.com/artist/jimmy-forrest-mn0000354769
mn0001048131,Richard Penniman,https://www.allmusic.com/artist/richard-penniman-mn0001048131
mn0001093874,Lewis C. Simpkins,https://www.allmusic.com/artist/lewis-c-simpkins-mn0001093874
mn0001791599,Oscar Washington,https://www.allmusic.com/artist/oscar-washington-mn0001791599
mn0000894956,Otis Rush,https://www.allmusic.com/artist/otis-rush-mn0000894956
mn0000186734,Freddie King,https://www.allmusic.com/artist/freddie-king-mn0000186734
mn0000756496,Sonny Thompson,https://www.allmusic.com/artist/sonny-thompson-mn0000756496
mn0000022266,Traditional,https://www.allmusic.com/artist/traditional-mn0000022266
mn0000187478,Eric Clapton,https://www.allmusic.com/artist/eric-clapton-mn0000187478
mn0000046861,Ray Charles,https://www.allmusic.com/artist/ray-charles-mn0000046861
mn0001035408,Randy Cierly,https://www.allmusic.com/artist/randy-cierly-mn0001035408
mn0000832288,Robert Johnson,https://www.allmusic.com/artist/robert-johnson-mn0000832288
mn0002365060,James Bracken,https://www.allmusic.com/artist/james-bracken-mn0002365060
mn0000191214,Walter Jacobs,https://www.allmusic.com/artist/walter-jacobs-mn0000191214
mn0000815039,John Lee Hooker,https://www.allmusic.com/artist/john-lee-hooker-mn0000815039
mn0002239262,Julius Dixon,https://www.allmusic.com/artist/julius-dixon-mn0002239262
mn0000303896,Rudy Toombs,https://www.allmusic.com/artist/rudy-toombs-mn0000303896
mn0000769907,Billy Myles,https://www.allmusic.com/artist/billy-myles-mn0000769907
mn0000036031,Sonny Boy Williamson II,https://www.allmusic.com/artist/sonny-boy-williamson-ii-mn0000036031
mn0000849781,Jimmie Lee Robinson,https://www.allmusic.com/artist/jimmie-lee-robinson-mn0000849781
mn0000952053,Dan Burley,https://www.allmusic.com/artist/dan-burley-mn0000952053
mn0000833150,Lionel Hampton,https://www.allmusic.com/artist/lionel-hampton-mn0000833150
mn0001756110,James Sims,https://www.allmusic.com/artist/james-sims-mn0001756110
mn0000962064,Junior Wells,https://www.allmusic.com/artist/junior-wells-mn0000962064
mn0000962499,Willie Cobbs,https://www.allmusic.com/artist/willie-cobbs-mn0000962499
mn0000176936,Elmore James,https://www.allmusic.com/artist/elmore-james-mn0000176936
mn0000842611,Peter Green,https://www.allmusic.com/artist/peter-green-mn0000842611
mn0000920960,A.C. Williams,https://www.allmusic.com/artist/ac-williams-mn0000920960
mn0001205564,Ron Badger,https://www.allmusic.com/artist/ron-badger-mn0001205564
mn0000470588,Mick Taylor,https://www.allmusic.com/artist/mick-taylor-mn0000470588
mn0000165317,Eddie Kirkland,https://www.allmusic.com/artist/eddie-kirkland-mn0000165317
mn0002617033,Beverley Bridge,https://www.allmusic.com/artist/beverley-bridge-mn0002617033
mn0000193682,Gene Barge,https://www.allmusic.com/artist/gene-barge-mn0000193682
mn0000046145,Aynsley Dunbar,https://www.allmusic.com/artist/aynsley-dunbar-mn0000046145
mn0001411718,John Bull,https://www.allmusic.com/artist/john-bull-mn0001411718
mn0000003981,Spencer Davis,https://www.allmusic.com/artist/spencer-davis-mn0000003981
mn0000608921,Muff Winwood,https://www.allmusic.com/artist/muff-winwood-mn0000608921
mn0000045313,Steve Winwood,https://www.allmusic.com/artist/steve-winwood-mn0000045313
mn0000867101,Ralph Bass,https://www.allmusic.com/artist/ralph-bass-mn0000867101
mn0000368783,Keef Hartley,https://www.allmusic.com/artist/keef-hartley-mn0000368783
mn0000003829,T-Bone Walker,https://www.allmusic.com/artist/t-bone-walker-mn0000003829
mn0000853530,Marshall Paul,https://www.allmusic.com/artist/marshall-paul-mn0000853530
mn0000242511,"Johnny ""Guitar"" Watson",https://www.allmusic.com/artist/johnny-guitar-watson-mn0000242511
mn0001046781,Melvin R. London,https://www.allmusic.com/artist/melvin-r-london-mn0001046781
mn0002395448,Fischer Thompson,https://www.allmusic.com/artist/fischer-thompson-mn0002395448
mn0000755018,Steve Thompson,https://www.allmusic.com/artist/steve-thompson-mn0000755018
mn0000821939,Jon Mark,https://www.allmusic.com/artist/jon-mark-mn0000821939
mn0000936824,Alex Atkins,https://www.allmusic.com/artist/alex-atkins-mn0000936824
mn0000115733,J.B. Lenoir,https://www.allmusic.com/artist/jb-lenoir-mn0000115733
mn0000176673,Eddie Taylor,https://www.allmusic.com/artist/eddie-taylor-mn0000176673
mn0000829406,Lou Willie Turner,https://www.allmusic.com/artist/lou-willie-turner-mn0000829406
mn0001180214,"Melvin ""Lil' Son"" Jackson",https://www.allmusic.com/artist/melvin-lil-son-jackson-mn0001180214
mn0000059156,B.B. King,https://www.allmusic.com/artist/bb-king-mn0000059156
mn0000307027,Jules Taub,https://www.allmusic.com/artist/jules-taub-mn0000307027
mn0000536126,Ludwig van Beethoven,https://www.allmusic.com/artist/ludwig-van-beethoven-mn0000536126
mn0000193231,Gang of Four,https://www.allmusic.com/artist/gang-of-four-mn0000193231
mn0001252546,Dave Allen,https://www.allmusic.com/artist/dave-allen-mn0001252546
mn0000234632,Hugo Burnham,https://www.allmusic.com/artist/hugo-burnham-mn0000234632
mn0000036522,Andy Gill,https://www.allmusic.com/artist/andy-gill-mn0000036522
mn0000255977,Jon King,https://www.allmusic.com/artist/jon-king-mn0000255977
mn0000399895,The Mekons,https://www.allmusic.com/artist/the-mekons-mn0000399895
mn0003117275,Joe B. Junior,https://www.allmusic.com/artist/joe-b-junior-mn0003117275
mn0001061171,Curtis Lewis,https://www.allmusic.com/artist/curtis-lewis-mn0001061171
mn0000778030,J. Leslie McFarland,https://www.allmusic.com/artist/j-leslie-mcfarland-mn0000778030
mn0000678130,Meredith Willson,https://www.allmusic.com/artist/meredith-willson-mn0000678130
mn0000607919,Al Kasha,https://www.allmusic.com/artist/al-kasha-mn0000607919
mn0003738824,Alan Thomas,https://www.allmusic.com/artist/alan-thomas-mn0003738824
mn0000108117,Clara Ward,https://www.allmusic.com/artist/clara-ward-mn0000108117
mn0000708613,Hoagy Carmichael,https://www.allmusic.com/artist/hoagy-carmichael-mn0000708613
mn0000343656,Richard Ahlert,https://www.allmusic.com/artist/richard-ahlert-mn0000343656
mn0000857298,Kay Rogers,https://www.allmusic.com/artist/kay-rogers-mn0000857298
mn0000163830,Charles Singleton,https://www.allmusic.com/artist/charles-singleton-mn0000163830
mn0000795855,Eddie Snyder,https://www.allmusic.com/artist/eddie-snyder-mn0000795855
mn0000240876,Joy Byers,https://www.allmusic.com/artist/joy-byers-mn0000240876
mn0000133808,Jo Armstead,https://www.allmusic.com/artist/jo-armstead-mn0000133808
mn0000867862,Nickolas Ashford,https://www.allmusic.com/artist/nickolas-ashford-mn0000867862
mn0000255494,Valerie Simpson,https://www.allmusic.com/artist/valerie-simpson-mn0000255494
mn0000589839,Monk Higgins,https://www.allmusic.com/artist/monk-higgins-mn0000589839
mn0000335973,McKinley Mitchell,https://www.allmusic.com/artist/mckinley-mitchell-mn0000335973
mn0000813095,David Wilkinson,https://www.allmusic.com/artist/david-wilkinson-mn0000813095
mn0000987625,Sammy Cahn,https://www.allmusic.com/artist/sammy-cahn-mn0000987625
mn0000309464,James Van Heusen,https://www.allmusic.com/artist/james-van-heusen-mn0000309464
mn0001767207,Jimmy Campbell,https://www.allmusic.com/artist/jimmy-campbell-mn0001767207
mn0000390244,Reginald Connelly,https://www.allmusic.com/artist/reginald-connelly-mn0000390244
mn0000669875,Harry Woods,https://www.allmusic.com/artist/harry-woods-mn0000669875
mn0000338146,Ronnie Shannon,https://www.allmusic.com/artist/ronnie-shannon-mn0000338146
mn0000773669,Chips Moman,https://www.allmusic.com/artist/chips-moman-mn0000773669
mn0000668302,Dan Penn,https://www.allmusic.com/artist/dan-penn-mn0000668302
mn0000414251,Otis Redding,https://www.allmusic.com/artist/otis-redding-mn0000414251
mn0000238115,Sam Cooke,https://www.allmusic.com/artist/sam-cooke-mn0000238115
mn0002993710,Don Covay,https://www.allmusic.com/artist/don-covay-mn0002993710
mn0000892823,Mick Jagger,https://www.allmusic.com/artist/mick-jagger-mn0000892823
mn0000767068,Keith Richards,https://www.allmusic.com/artist/keith-richards-mn0000767068
mn0000927555,Aretha Franklin,https://www.allmusic.com/artist/aretha-franklin-mn0000927555
mn0000029510,Ted White,https://www.allmusic.com/artist/ted-white-mn0000029510
mn0000797772,Carolyn Franklin,https://www.allmusic.com/artist/carolyn-franklin-mn0000797772
mn0001363228,John Alexander,https://www.allmusic.com/artist/john-alexander-mn0001363228
mn0000178757,David Mattis,https://www.allmusic.com/artist/david-mattis-mn0000178757
mn0003028817,Bob Lance,https://www.allmusic.com/artist/bob-lance-mn0003028817
mn0001459628,Fran Robbins,https://www.allmusic.com/artist/fran-robbins-mn0001459628
mn0000315267,"Warren ""Pete"" Moore",https://www.allmusic.com/artist/warren-pete-moore-mn0000315267
mn0000683207,William Robinson,https://www.allmusic.com/artist/william-robinson-mn0000683207
mn0000856447,Marvin Tarplin,https://www.allmusic.com/artist/marvin-tarplin-mn0000856447
mn0000189661,John Hurley,https://www.allmusic.com/artist/john-hurley-mn0000189661
mn0000335454,Ronnie Wilkins,https://www.allmusic.com/artist/ronnie-wilkins-mn0000335454
mn0000232564,John Lennon,https://www.allmusic.com/artist/john-lennon-mn0000232564
mn0000029884,Paul McCartney,https://www.allmusic.com/artist/paul-mccartney-mn0000029884
mn0000244561,Weldon Irvine,https://www.allmusic.com/artist/weldon-irvine-mn0000244561
mn0000411761,Nina Simone,https://www.allmusic.com/artist/nina-simone-mn0000411761
mn0000031685,Paul Simon,https://www.allmusic.com/artist/paul-simon-mn0000031685
mn0000751738,Steve Cropper,https://www.allmusic.com/artist/steve-cropper-mn0000751738
mn0000557506,Gordon Mills,https://www.allmusic.com/artist/gordon-mills-mn0000557506
mn0000932784,Leslie Reed,https://www.allmusic.com/artist/leslie-reed-mn0000932784
mn0000639763,Thom Bell,https://www.allmusic.com/artist/thom-bell-mn0000639763
mn0000329468,Jerry Butler,https://www.allmusic.com/artist/jerry-butler-mn0000329468
mn0000082332,Kenny Gamble,https://www.allmusic.com/artist/kenny-gamble-mn0000082332
mn0000334296,Jerry Leiber,https://www.allmusic.com/artist/jerry-leiber-mn0000334296
mn0000694967,Phil Spector,https://www.allmusic.com/artist/phil-spector-mn0000694967
mn0001250865,Alfred Braggs,https://www.allmusic.com/artist/alfred-braggs-mn0001250865
mn0000225536,Deadric Malone,https://www.allmusic.com/artist/deadric-malone-mn0000225536
mn0000608054,Ahmet Ertegun,https://www.allmusic.com/artist/ahmet-ertegun-mn0000608054
mn0000050343,Betty Nelson,https://www.allmusic.com/artist/betty-nelson-mn0000050343
mn0000051461,Bernice Hart,https://www.allmusic.com/artist/bernice-hart-mn0000051461
mn0000239859,Leonard Bernstein,https://www.allmusic.com/artist/leonard-bernstein-mn0000239859
mn0000691807,Stephen Sondheim,https://www.allmusic.com/artist/stephen-sondheim-mn0000691807
mn0001850366,Sonny Saunders,https://www.allmusic.com/artist/sonny-saunders-mn0001850366
mn0000929548,Morris Broadnax,https://www.allmusic.com/artist/morris-broadnax-mn0000929548
mn0000111726,Clarence Paul,https://www.allmusic.com/artist/clarence-paul-mn0000111726
mn0000622805,Stevie Wonder,https://www.allmusic.com/artist/stevie-wonder-mn0000622805
mn0000064509,Bobby Womack,https://www.allmusic.com/artist/bobby-womack-mn0000064509
mn0000085425,Ivy Jo Hunter,https://www.allmusic.com/artist/ivy-jo-hunter-mn0000085425
mn0000103033,Chuck Jackson,https://www.allmusic.com/artist/chuck-jackson-mn0000103033
mn0000463854,Marvin Yancy,https://www.allmusic.com/artist/marvin-yancy-mn0000463854
mn0000144458,Curtis Mayfield,https://www.allmusic.com/artist/curtis-mayfield-mn0000144458
mn0000167399,Marvin Hamlisch,https://www.allmusic.com/artist/marvin-hamlisch-mn0000167399
mn0000796700,Carole Bayer Sager,https://www.allmusic.com/artist/carole-bayer-sager-mn0000796700
mn0000146480,Joe Brooks,https://www.allmusic.com/artist/joe-brooks-mn0000146480
mn0000642542,Burt Bacharach,https://www.allmusic.com/artist/burt-bacharach-mn0000642542
mn0000766592,Hal David,https://www.allmusic.com/artist/hal-david-mn0000766592
mn0000333554,Phil Perry,https://www.allmusic.com/artist/phil-perry-mn0000333554
mn0000673114,Marcus Miller,https://www.allmusic.com/artist/marcus-miller-mn0000673114
mn0000208076,Luther Vandross,https://www.allmusic.com/artist/luther-vandross-mn0000208076
mn0000249723,Devora Brown,https://www.allmusic.com/artist/devora-brown-mn0000249723
mn0000058482,Bob Edwards,https://www.allmusic.com/artist/bob-edwards-mn0000058482
mn0001537451,Nolan Strong,https://www.allmusic.com/artist/nolan-strong-mn0001537451
mn0002907768,Jeffrey Cohen,https://www.allmusic.com/artist/jeffrey-cohen-mn0002907768
mn0000314050,Narada Michael Walden,https://www.allmusic.com/artist/narada-michael-walden-mn0000314050
mn0000585249,Annie Lennox,https://www.allmusic.com/artist/annie-lennox-mn0000585249
mn0000040214,Simon Climie,https://www.allmusic.com/artist/simon-climie-mn0000040214
mn0000202703,Dennis Morgan,https://www.allmusic.com/artist/dennis-morgan-mn0000202703
mn0000796661,Edwin Hawkins,https://www.allmusic.com/artist/edwin-hawkins-mn0000796661
mn0000113753,Lauryn Hill,https://www.allmusic.com/artist/lauryn-hill-mn0000113753
mn0000182360,Donny Hathaway,https://www.allmusic.com/artist/donny-hathaway-mn0000182360
mn0002401602,Edward Howard,https://www.allmusic.com/artist/edward-howard-mn0002401602
mn0000928153,Giacomo Puccini,https://www.allmusic.com/artist/giacomo-puccini-mn0000928153
mn0000801236,Mack Gordon,https://www.allmusic.com/artist/mack-gordon-mn0000801236
mn0001310930,Harry Waren,https://www.allmusic.com/artist/harry-waren-mn0001310930
mn0000174557,Carole King,https://www.allmusic.com/artist/carole-king-mn0000174557
mn0000953545,Adele Adkins,https://www.allmusic.com/artist/adele-adkins-mn0000953545
mn0000775047,Paul Epworth,https://www.allmusic.com/artist/paul-epworth-mn0000775047
mn0000692730,Samuel Francis Smith,https://www.allmusic.com/artist/samuel-francis-smith-mn0000692730
mn0000645405,Gerry Goffin,https://www.allmusic.com/artist/gerry-goffin-mn0000645405
mn0000340659,Jerry Wexler,https://www.allmusic.com/artist/jerry-wexler-mn0000340659
mn0003267384,Adams Avenue,https://www.allmusic.com/artist/adams-avenue-mn0003267384
mn0000009680,Charles Mingus,https://www.allmusic.com/artist/charles-mingus-mn0000009680
mn0000211758,Charlie Parker,https://www.allmusic.com/artist/charlie-parker-mn0000211758
mn0000234518,Louis Armstrong,https://www.allmusic.com/artist/louis-armstrong-mn0000234518
mn0000805930,Charlie Christian,https://www.allmusic.com/artist/charlie-christian-mn0000805930
mn0000163133,Benny Goodman,https://www.allmusic.com/artist/benny-goodman-mn0000163133
mn0000077520,Jimmy Mundy,https://www.allmusic.com/artist/jimmy-mundy-mn0000077520
mn0002379367,James Burton,https://www.allmusic.com/artist/james-burton-mn0002379367
mn0001604294,Brian Kay,https://www.allmusic.com/artist/brian-kay-mn0001604294
mn0002192087,Christmas Traditional,https://www.allmusic.com/artist/christmas-traditional-mn0002192087
mn0000569478,David Willcocks,https://www.allmusic.com/artist/david-willcocks-mn0000569478
mn0000063606,Bob Chilcott,https://www.allmusic.com/artist/bob-chilcott-mn0000063606
mn0002195413,Catalan Traditional,https://www.allmusic.com/artist/catalan-traditional-mn0002195413
mn0002813591,June Collin,https://www.allmusic.com/artist/june-collin-mn0002813591
mn0002213573,Plainchant,https://www.allmusic.com/artist/plainchant-mn0002213573
mn0001386435,Thoinot Arbeau,https://www.allmusic.com/artist/thoinot-arbeau-mn0001386435
mn0000581738,Charles Wood,https://www.allmusic.com/artist/charles-wood-mn0000581738
mn0000379347,John Tavener,https://www.allmusic.com/artist/john-tavener-mn0000379347
mn0002284592,Tomás Luis de Victoria,https://www.allmusic.com/artist/tom%C3%A1s-luis-de-victoria-mn0002284592
mn0001198758,Henry John Gauntlett,https://www.allmusic.com/artist/henry-john-gauntlett-mn0001198758
mn0000447919,Arthur Henry Mann,https://www.allmusic.com/artist/arthur-henry-mann-mn0000447919
mn0000075140,Johann Sebastian Bach,https://www.allmusic.com/artist/johann-sebastian-bach-mn0000075140
mn0002169194,J.P.E. Hartmann,https://www.allmusic.com/artist/jpe-hartmann-mn0002169194
mn0002168406,Pierre Villette,https://www.allmusic.com/artist/pierre-villette-mn0002168406
mn0001628606,Michael Head,https://www.allmusic.com/artist/michael-head-mn0001628606
mn0000204681,Ralph Vaughan Williams,https://www.allmusic.com/artist/ralph-vaughan-williams-mn0000204681
mn0002248301,Gustaf Nordqvist,https://www.allmusic.com/artist/gustaf-nordqvist-mn0002248301
mn0002170539,Anonymous,https://www.allmusic.com/artist/anonymous-mn0002170539
mn0001436021,Hector Berlioz,https://www.allmusic.com/artist/hector-berlioz-mn0001436021
mn0000326249,Radiohead,https://www.allmusic.com/artist/radiohead-mn0000326249
mn0000530745,Bruce Springsteen,https://www.allmusic.com/artist/bruce-springsteen-mn0000530745
mn0000865481,Maurice Williams,https://www.allmusic.com/artist/maurice-williams-mn0000865481
mn0000032628,Shorty Long,https://www.allmusic.com/artist/shorty-long-mn0000032628
mn0002365247,William Stevenson,https://www.allmusic.com/artist/william-stevenson-mn0002365247
mn0000738775,Gary Anderson,https://www.allmusic.com/artist/gary-anderson-mn0000738775
mn0000168039,Frank Guida,https://www.allmusic.com/artist/frank-guida-mn0000168039
mn0000269600,Joseph Royster,https://www.allmusic.com/artist/joseph-royster-mn0000269600
mn0000460266,Norman Petty,https://www.allmusic.com/artist/norman-petty-mn0000460266
mn0000078961,Bill Tilghman,https://www.allmusic.com/artist/bill-tilghman-mn0000078961
mn0000583697,Sunny West,https://www.allmusic.com/artist/sunny-west-mn0000583697
mn0000379125,Neil Young,https://www.allmusic.com/artist/neil-young-mn0000379125
mn0000270491,Joni Mitchell,https://www.allmusic.com/artist/joni-mitchell-mn0000270491
mn0000164321,Ben Keith,https://www.allmusic.com/artist/ben-keith-mn0000164321
mn0003448019,Frank Sampedro,https://www.allmusic.com/artist/frank-sampedro-mn0003448019
mn0001238905,Philippe Gerard,https://www.allmusic.com/artist/philippe-gerard-mn0001238905
mn0002275194,Angele Vannier,https://www.allmusic.com/artist/angele-vannier-mn0002275194
mn0000800651,Fulton McGrath,https://www.allmusic.com/artist/fulton-mcgrath-mn0000800651
mn0000961299,Harry Warren,https://www.allmusic.com/artist/harry-warren-mn0000961299
mn0003410577,Richard Whiting,https://www.allmusic.com/artist/richard-whiting-mn0003410577
mn0000209620,Lorenz Hart,https://www.allmusic.com/artist/lorenz-hart-mn0000209620
mn0000820913,Richard Rodgers,https://www.allmusic.com/artist/richard-rodgers-mn0000820913
mn0000804858,Oscar Hammerstein II,https://www.allmusic.com/artist/oscar-hammerstein-ii-mn0000804858
mn0000392230,Matt Dennis,https://www.allmusic.com/artist/matt-dennis-mn0000392230
mn0000937544,Tom Adair,https://www.allmusic.com/artist/tom-adair-mn0000937544
mn0001069803,Earl K. Brent,https://www.allmusic.com/artist/earl-k-brent-mn0001069803
mn0001207103,Don Lodice,https://www.allmusic.com/artist/don-lodice-mn0001207103
mn0000577301,Dave Barbour,https://www.allmusic.com/artist/dave-barbour-mn0000577301
mn0000256349,Peggy Lee,https://www.allmusic.com/artist/peggy-lee-mn0000256349
mn0000745030,Stanley Adams,https://www.allmusic.com/artist/stanley-adams-mn0000745030
mn0000482114,Stuart Gorrell,https://www.allmusic.com/artist/stuart-gorrell-mn0000482114
mn0000011028,Frank Loesser,https://www.allmusic.com/artist/frank-loesser-mn0000011028
mn0000493756,Milton Delugg,https://www.allmusic.com/artist/milton-delugg-mn0000493756
mn0001213141,Joseph Lilley,https://www.allmusic.com/artist/joseph-lilley-mn0001213141
mn0000638913,Buddy DeSylva,https://www.allmusic.com/artist/buddy-desylva-mn0000638913
mn0000197918,George Gershwin,https://www.allmusic.com/artist/george-gershwin-mn0000197918
mn0000026863,Ballard MacDonald,https://www.allmusic.com/artist/ballard-macdonald-mn0000026863
mn0000786707,Joe Bushkin,https://www.allmusic.com/artist/joe-bushkin-mn0000786707
mn0001784982,John DeVries,https://www.allmusic.com/artist/john-devries-mn0001784982
mn0000103798,Irving Gordon,https://www.allmusic.com/artist/irving-gordon-mn0000103798
mn0000770368,Al Dubin,https://www.allmusic.com/artist/al-dubin-mn0000770368
mn0000272773,Howard Dietz,https://www.allmusic.com/artist/howard-dietz-mn0000272773
mn0000607737,Arthur Schwartz,https://www.allmusic.com/artist/arthur-schwartz-mn0000607737
mn0000229841,Mark Fisher,https://www.allmusic.com/artist/mark-fisher-mn0000229841
mn0000117073,Joe Goodwin,https://www.allmusic.com/artist/joe-goodwin-mn0000117073
mn0000136413,Larry Shay,https://www.allmusic.com/artist/larry-shay-mn0000136413
mn0000653199,Gerald Marks,https://www.allmusic.com/artist/gerald-marks-mn0000653199
mn0000004595,Seymour Simons,https://www.allmusic.com/artist/seymour-simons-mn0000004595
mn0000893964,Otis Blackwell,https://www.allmusic.com/artist/otis-blackwell-mn0000893964
mn0000678782,Winfield Scott,https://www.allmusic.com/artist/winfield-scott-mn0000678782
mn0000787810,Barry Mann,https://www.allmusic.com/artist/barry-mann-mn0000787810
mn0000487288,Mike Stoller,https://www.allmusic.com/artist/mike-stoller-mn0000487288
mn0000147648,Cynthia Weil,https://www.allmusic.com/artist/cynthia-weil-mn0000147648
mn0000303494,Rudy Clark,https://www.allmusic.com/artist/rudy-clark-mn0000303494
mn0000312522,Van McCoy,https://www.allmusic.com/artist/van-mccoy-mn0000312522
mn0000458218,Norman Meade,https://www.allmusic.com/artist/norman-meade-mn0000458218
mn0000050274,Bert Russell,https://www.allmusic.com/artist/bert-russell-mn0000050274
mn0000774242,Inez James,https://www.allmusic.com/artist/inez-james-mn0000774242
mn0000644485,Buddy Pepper,https://www.allmusic.com/artist/buddy-pepper-mn0000644485
mn0000131700,Larry Russell,https://www.allmusic.com/artist/larry-russell-mn0000131700
mn0000607607,Arthur Resnick,https://www.allmusic.com/artist/arthur-resnick-mn0000607607
mn0000069774,Kenny Young,https://www.allmusic.com/artist/kenny-young-mn0000069774
mn0000756654,Bert Berns,https://www.allmusic.com/artist/bert-berns-mn0000756654
mn0000788647,Benjamin Nelson,https://www.allmusic.com/artist/benjamin-nelson-mn0000788647
mn0000304338,Lover Patterson,https://www.allmusic.com/artist/lover-patterson-mn0000304338
mn0000540213,George Treadwell,https://www.allmusic.com/artist/george-treadwell-mn0000540213
mn0000167041,Doc Pomus,https://www.allmusic.com/artist/doc-pomus-mn0000167041
mn0000591723,Mort Shuman,https://www.allmusic.com/artist/mort-shuman-mn0000591723
mn0000344275,Mel Tormé,https://www.allmusic.com/artist/mel-torm%C3%A9-mn0000344275
mn0001057896,Robert Wells,https://www.allmusic.com/artist/robert-wells-mn0001057896
mn0002104616,Billy Davis,https://www.allmusic.com/artist/billy-davis-mn0002104616
mn0001852211,Florence Davis,https://www.allmusic.com/artist/florence-davis-mn0001852211
mn0000131681,Pat Boone,https://www.allmusic.com/artist/pat-boone-mn0000131681
mn0000742994,Tony Renis,https://www.allmusic.com/artist/tony-renis-mn0000742994
mn0000933360,Alberto Testa,https://www.allmusic.com/artist/alberto-testa-mn0000933360
mn0001334987,Albert Beach,https://www.allmusic.com/artist/albert-beach-mn0001334987
mn0001320632,Leon Chauliac,https://www.allmusic.com/artist/leon-chauliac-mn0001320632
mn0000197532,Charles Trénet,https://www.allmusic.com/artist/charles-tr%C3%A9net-mn0000197532
mn0000175087,Elmer Bernstein,https://www.allmusic.com/artist/elmer-bernstein-mn0000175087
